user_id:token,item_id:token,name:token_seq,rating:float,play_frequency,rank,cumulative_frequency,estimated_rating:label,label:float
fed979e36185b0def0c90432c30e91b6114ba27b,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,lcd soundsystem,39,0.4333333333333333,2.0,0.5666666666666667,1.7333333333333334,2
d8fef18b663eb6aa7901f9c5da096ffd64afa7ac,0f043a33-c2ee-4c3e-997b-6a909f283d30,earl zinger,9,1.0,1.0,0.0,4.0,4
7341f23f2b62d307f24277c8bdb80ea298c477ea,251b5564-6dcf-4299-b1a3-921885bdaf88,necrophagist,145,0.6041666666666666,1.0,0.0,4.0,4
d742af40fb241ed35d2fdd4aeed4fc67db254695,966d2a2a-e964-4f30-8520-1b44d85ff115,rob tognoni,18,1.0,1.0,0.0,4.0,4
1693bf23520d5eb8c522acfcac97ca01211fc880,e731ab08-45c4-4e98-a1e4-7a16462c9cfb,whomadewho,205,1.0,1.0,0.0,4.0,4
baa9dd5510fd7b13924d46c056c0165903fcda3b,bc1c8f3f-6f36-4086-a470-87ed813dd429,alexisonfire,33,1.0,1.0,0.0,4.0,4
6acd8069fc63231567cd701868d1757a37123080,021810b3-8775-4939-bc99-e97efdfadd6c,czesław niemen,34,0.723404255319149,1.0,0.0,4.0,4
c2dbae3dd026fdf910b9fc5202ab4ccde9052a26,1a74972b-82b9-49ba-9dcf-ca7cdaee4fa5,fionn regan,19,1.0,1.0,0.0,4.0,4
609aa71e0ae37b58c7c99fccdb4ea2dcfa5e8be8,b9472588-93f3-4922-a1a2-74082cdf9ce8,panic at the disco,23,1.0,1.0,0.0,4.0,4
c52d64bf7cf790ad548a43c3fef7607dcf08e23a,451f8f16-990a-412c-ab3a-b61e5d265b55,kaki king,268,1.0,1.0,0.0,4.0,4
9aef03dec36c83f5206f5d46aafd1f5378faa3a0,cc0b7089-c08d-4c10-b6b0-873582c17fd6,system of a down,187,1.0,1.0,0.0,4.0,4
dfc930a75710e41f302d5aefbb1d94a3038af6dc,2ce02909-598b-44ef-a456-151ba0a3bd70,ray charles,145,0.1910408432147562,2.0,0.8089591567852438,0.7641633728590249,1
c6f39177bf6ddde923f17ac295bbb71c0dad8b51,ffbfc446-f717-4c63-9103-587defe6cf8a,vienna teng,49,1.0,1.0,0.0,4.0,4
aae4f409a9de65539e03ae691c57ed34c0149f90,fbd2a255-1d57-4d31-ac11-65b671c19958,no doubt,82,0.3430962343096234,2.0,0.405857740585774,2.376569037656904,2
887615bf72f5b4fabd85205f01ca739d51965056,2a90aa9c-d2ff-49fd-a8e5-2463f657eb45,rage,598,1.0,1.0,0.0,4.0,4
063728e41891096d8a300b9116ac1f7bc0860d05,32a92586-6f9f-4882-b168-97fd60a99b6d,moby,868,0.7016976556184317,1.0,0.0,4.0,4
4e91130a3925ca70bcd1a6680e2eea9016606b34,39c2a93d-9afa-4a22-9bba-c087ab056e1c,jefferson airplane,119,1.0,1.0,0.0,4.0,4
31de57f71a46d3631d25db86abb866b494613273,777bfd31-0c54-49b9-b057-c1fa742cdcf1,paolo conte,352,1.0,1.0,0.0,4.0,4
8fd8be752e592b1dff5edda1091622d220053884,a96ac800-bfcb-412a-8a63-0a98df600700,modest mouse,51,1.0,1.0,0.0,4.0,4
eaafaeb8d82f4fe5e5f688cd484d2f5bd83e865a,2e04a82f-9118-43b1-a918-bf84f122f7fc,the pigeon detectives,497,1.0,1.0,0.0,4.0,4
e551ee10f335dca9a5915cf3c4a21d6229dff9d5,89d746b8-7d18-4baf-8cee-659b07771568,kate ryan,281,1.0,1.0,0.0,4.0,4
b35324595338cd107dccb86471b805e7ac9fe634,164f0d73-1234-4e2c-8743-d77bf2191051,kanye west,141,1.0,1.0,0.0,4.0,4
1cd3c2fc04eb2590ef0cddaab3b271341be60555,b5fa29f1-6c22-4321-a488-b5f363b06b06,the stone roses,144,1.0,1.0,0.0,4.0,4
e0730ceadfac200fbc164eff2cf237b005e02deb,2d2948f6-570b-4709-896b-f90011fc89c6,it dies today,133,1.0,1.0,0.0,4.0,4
7fb9bb8f217cd5fcd6709e1dc898cfe9d17703c7,fd429857-5ace-4609-ae54-1502c3bdac11,billy talent,131,0.1453940066592675,2.0,0.753607103218646,0.985571587125416,1
a39ec51bc8555296549416866b0452715e23fd3b,d044577e-aa22-43b7-ab29-cabee5f6643c,heaven shall burn,279,1.0,1.0,0.0,4.0,4
8c18ce3f51574505a572dc71a370a5a08b991965,ab025bcf-5d75-446f-91ba-9d583ef0a139,deeds of flesh,464,0.6793557833089312,1.0,0.0,4.0,4
ef6207864cfe5fb6ee5e1127b3c7309b03899924,aaf10e6c-b085-4f78-aa1a-5757bfacbf5e,it prevails,242,0.6157760814249363,1.0,0.0,4.0,4
56efc2ce879a2b3ea39c494de091041466fe93f1,5c57506f-9967-4503-9dc0-0b9254b6697b,country joe & the fish,140,1.0,1.0,0.0,4.0,4
8acde7f53227c54f06cea4bfecf02699897545b9,28731eb6-cc0a-4cc1-89ed-cc009f59def8,johnny berlin,167,1.0,1.0,0.0,4.0,4
cbf434479d59416125454119633ebeb2daadf67f,0ad22d07-c71c-41f4-acd2-0620b9e864ac,diane cluck,160,1.0,1.0,0.0,4.0,4
c7ec8dff31ca45828b2f8a6b874dc536407e6151,8262d8e4-9137-4bb3-a787-3caabbbc13e9,the used,266,1.0,1.0,0.0,4.0,4
45c427937728dd29b2676639c632995b41c2cf0b,26824a9b-fb6c-4b77-8cef-bf90177ac22c,kyoto jazz massive,289,0.3104189044038668,2.0,0.6251342642320086,1.4994629430719657,1
0f55543cafb6baf65cdacc6d353664127616779f,980ee2d8-2ee9-407b-b48e-48360fbc7437,andrew lloyd webber,54,0.782608695652174,1.0,0.0,4.0,4
ad49ba884d55fcd4da36abf6e77e320335e4ad5e,c004177d-8ed3-40b6-b46a-2dbd32077a26,pakito,40,0.4705882352941176,2.0,0.5294117647058824,1.8823529411764703,2
1750de2ff1235af15b04582b324835bf6636f0a6,847e8284-8582-4b0e-9c26-b042a4f49e57,placebo,845,1.0,1.0,0.0,4.0,4
0ca45b3e94567b088b5db9b17bc36f5c07b6f8b5,e6e1e76f-afee-4990-aad0-056199d94918,babasónicos,820,0.6002928257686676,1.0,0.0,4.0,4
54a5addc793666cd62e6bf32ca09542f02b2d35c,199d0ab3-22c0-4c00-b99d-257f591dda1f,funeral for a friend,64,1.0,1.0,0.0,4.0,4
e5fccea1381df8fbd842898dbde12d15231fa7c4,dbb3b771-ae77-4381-b61c-758b5b7898ec,death,10,1.0,1.0,0.0,4.0,4
82931eabe2f96c10d6ba3af4eb2f9cb6bfcf7ceb,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,190,0.9743589743589745,1.0,0.0,4.0,4
0c77e115d8953108ed061b4d0ae552eafdff9da6,ebfc1398-8d96-47e3-82c3-f782abcdb13d,the beach boys,54,1.0,1.0,0.0,4.0,4
c93267b50f354c45e8566ed81377fa64ebb6c144,bf35e4fb-d6d9-42aa-a60e-822960444c6e,karunesh,5,1.0,1.0,0.0,4.0,4
bceabd33226bc1f8f8c18e28fedc090baf8f1367,c75d637d-bcca-4123-9ffa-fab3c01be71a,vanessa-mae,6,1.0,1.0,0.0,4.0,4
a5ea3baf6fe3b10c6149fc3f9f445b423f32ba45,354c739d-eb31-45b0-b5b4-7931df983eb2,agitation free,16,1.0,1.0,0.0,4.0,4
796e7545a95960b6eda1319b7adf237bbb9b460a,7e5cfc9a-e9e1-46f1-b81a-861b12049488,tim mcgraw,200,1.0,1.0,0.0,4.0,4
5657653562903003390421e0f39a7d6094e8c700,d7311646-287b-4d3a-9a4f-7d46f93075e5,santogold,127,1.0,1.0,0.0,4.0,4
d3087569a98da852448bbe223f65f6552a0b1d32,2db1f595-5f8d-463d-aa05-a85aea98cc10,aria,46,1.0,1.0,0.0,4.0,4
5c034cae033ae859dd74fdad188efe77e7ba6c64,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,158,1.0,1.0,0.0,4.0,4
7e87a0dc0255b556130ba807b425d97610a246ec,c92f1a66-d987-4e95-86de-418bfe4c1cdf,john foster black dyke mills band,112,1.0,1.0,0.0,4.0,4
43b872d54a947e428b32b8ff1ae205a081f7fe1f,dd6838c8-f96c-473d-ba5a-e9b7b13c1c64,linda bengtzing,105,0.5706521739130435,1.0,0.0,4.0,4
bf133a4bd6400e49079312161dad9abc31313440,39822e8d-f24e-4f07-b51b-28b22e59fbdb,kreator,43,1.0,1.0,0.0,4.0,4
c62884613208927d66a74ab613b603a5fce22440,8a1399e6-61ff-49c7-ad6d-edf887756e34,mutabor,89,1.0,1.0,0.0,4.0,4
eb8ea341387108dac6471010cb75b4b40b5dee06,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,no use for a name,21,1.0,1.0,0.0,4.0,4
24edc8620c616001f5329a7e0a0999921bcec957,765774a0-2060-469b-8b7d-612eea48579b,helloween,197,1.0,1.0,0.0,4.0,4
5dd74c33661b429a56778e7cd36c354fd10d5429,0a02e70e-db2f-4cfe-a646-e8ced413f7d5,the enemy,25,0.5319148936170213,1.0,0.0,4.0,4
b3cda1352cbec6f0c138ad70d71e97136af2722f,1540f876-ba37-48b4-a23e-5ef79bd814d0,prostitute disfigurement,159,1.0,1.0,0.0,4.0,4
8bb0b1236e5f86da1a1dfb24e7b1b23b99403965,92e634a7-6023-4be8-be15-ebba822f5b34,maxïmo park,32,1.0,1.0,0.0,4.0,4
9320822df311f149a2e4e398226b6cd13fb0cb9b,7249b899-8db8-43e7-9e6e-22f1e736024e,def leppard,75,1.0,1.0,0.0,4.0,4
e077f95f4ec2e8057460f7551fccf02ae8b3e1a0,931e1d1f-6b2f-4ff8-9f70-aa537210cd46,operation ivy,107,1.0,1.0,0.0,4.0,4
566e9d473655755d8b3a916730c5e02af4c6d3b5,60d41417-feda-4734-bbbf-7dcc30e08a83,diana ross,239,1.0,1.0,0.0,4.0,4
3032c36b9fd0d0250d5e5077dd585ed61dcf9a3a,ea7adef8-4cc7-48af-9aca-a97da4deba31,Živé kvety,445,0.4674369747899159,2.0,0.532563025210084,1.869747899159664,2
8bc8e212f6073b6405ffb581bf4c865de3ea030f,f969f986-97df-4fa0-8cef-ffccd098ff50,koop,93,1.0,1.0,0.0,4.0,4
c1fa28f73a56ad05ff0a662b1cee29a99bd3c715,dd3207fe-f35a-4ca9-9895-cc3ae52a019c,kwan,216,0.8888888888888888,1.0,0.0,4.0,4
a855b6f6102199453ad72cba60838629150dca81,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,eminem,21,1.0,1.0,0.0,4.0,4
313fd8c35abf8d6a53a20098a53048b4bc4eefee,6e9ac29b-798c-4af7-8d9e-55cdc72a999c,einstürzende neubauten,385,0.3166118421052631,2.0,0.6833881578947368,1.2664473684210529,1
c2bc01ae2ef9d169bc12405e447e2bb024d89f23,4dbeae7a-6906-4d85-95df-2b51b4a5d113,adiemus,133,1.0,1.0,0.0,4.0,4
9be3a1e6f3fc20833e8eb09b930500c8dcbe33b6,64cdc08f-ba6f-41fe-94be-452dc6d5108e,marcy playground,6,0.6666666666666666,1.0,0.0,4.0,4
01d7031fb99026a88068a51534dfcabf73c1fc9f,f3d8c154-208d-4efa-b52d-7e9f16adcdae,kitaro,106,0.488479262672811,2.0,0.511520737327189,1.953917050691244,2
e9b160a47d8f4e905ab171ca37c7ac5783fac267,9029a65d-0eff-48fd-a147-307d3af802b7,automatic loveletter,341,1.0,1.0,0.0,4.0,4
4bedc790a8819c32895490cdd0462bebed806b98,b972f589-fb0e-474e-b64a-803b0364fa75,wolfgang amadeus mozart,266,0.3468057366362451,2.0,0.6531942633637549,1.3872229465449806,1
7062de704605f91e5b7b9b54378ccfa601359db6,35f866dc-c061-48ba-8157-cf2e0eac4857,enrique iglesias,25,0.0766871165644171,2.0,0.9233128834355828,0.3067484662576687,1
9e11af825f0c81b58ae24cc2ae63a65e6fdf8449,04d25080-32e2-49a2-b638-c9ca4f3e12bd,louise attaque,206,0.4629213483146067,2.0,0.5370786516853933,1.851685393258427,2
4ddcd81411afc9f0bb592c18dfcd3c29ac25589d,6a0439a1-4520-443b-9bf1-02acdf692d6e,danity kane,26,1.0,1.0,0.0,4.0,4
6e25cb1307d9e0bbe46935a4b25221c8830b6664,201dc244-60e0-4d62-8bb3-c41ea332c9e9,holy moses,28,1.0,1.0,0.0,4.0,4
352860f1428a5bd5a01b735dc389b561a5e4c9d6,3c0a0074-4f26-4d3b-b723-a66bf6cc3753,hanson,145,1.0,1.0,0.0,4.0,4
d61a1d600f9fb714ca56afabe7c74af6327bd2a0,10000730-525f-4ed5-aaa8-92888f060f5f,bat for lashes,107,1.0,1.0,0.0,4.0,4
755a3c74e6ea06ba1bd39c5a57a4419335de9662,ac29e264-d2a7-40ef-a724-e4d8fef714be,rev hammer,154,1.0,1.0,0.0,4.0,4
7dc6c003b5873a34d24eb6217b23a375e44334f7,0af78501-5647-4c18-9a0d-66ac8789e13b,beirut,249,0.6335877862595419,1.0,0.0,4.0,4
6b4589a6d157830477ef55c1129ec21f69bdad69,630662ea-1c7d-4208-99fd-ba3afec20f0c,amon tobin,72,1.0,1.0,0.0,4.0,4
9c84eae6c5da0575bb35c4934e1e3e9aab6df4a2,b50b36b5-aec1-401f-a722-e5ab673af14d,chris tomlin,1162,1.0,1.0,0.0,4.0,4
1d7be1ae4bb1f80288bc23bb297154f81aa28fc1,67f66c07-6e61-4026-ade5-7e782fad3a5d,foo fighters,81,1.0,1.0,0.0,4.0,4
e92a82eae0e9801edb8318be9659b6935f276dce,bc1c8f3f-6f36-4086-a470-87ed813dd429,alexisonfire,343,0.3614330874604847,2.0,0.6385669125395153,1.445732349841939,1
644d91283cee1871d5aee044bb8ef2bfc2facef1,1eba7e64-991e-4f5e-a4a6-9c6797638878,iguana tango,41,0.3596491228070175,2.0,0.6403508771929824,1.4385964912280702,1
cacda351d811ddde71f06a3346c2846f448c0868,bcee5ec3-036f-4211-a32a-3dfe8afcb4d6,velvet,4,1.0,1.0,0.0,4.0,4
a0549fba82f8bdba1de163683e67ec9372ea0837,b6fd87b6-c2ce-4241-a11f-fea34a9bd028,mariee sioux,93,0.4170403587443946,2.0,0.5829596412556054,1.6681614349775784,2
40840358d31d6a76c87156dbf73f6e6152fa2021,7217d3fb-a04b-429d-abcf-a74265a93c73,freddie mcgregor,56,0.4341085271317829,2.0,0.5658914728682171,1.7364341085271318,2
cdc9a20faf15f11e12610e28fcfa2c0f97d3ec1a,6d3e8d4d-c0c9-4208-87d8-900ab1134b1b,blossom dearie,34,0.1847826086956521,2.0,0.8152173913043479,0.7391304347826084,1
6ec6846f7d969d6d4ebba7b51745f87cc501c3d5,d69e14f1-4276-4935-a5d0-495bb11a109c,carlos do carmo,251,0.1993645750595711,2.0,0.8006354249404289,0.7974583002382842,1
bb69989ebe67cff7dfcb4fa4b192ac394d57130a,d397c279-de08-4898-8147-0aa16bba24c8,stewart walker,188,1.0,1.0,0.0,4.0,4
1ebca0f83bf4086e4df897a39073cf3eb48c432a,2a5a3b60-d468-4b62-a28f-9c410ad3f71d,fuel,33,1.0,1.0,0.0,4.0,4
a3f232dc70d28264f88f4813c6d3858969fa57c4,97e56f62-9093-4f6e-bdec-204efae4517e,rabia sorda,141,1.0,1.0,0.0,4.0,4
71ace76c29d9d172a909f650e96a67abdedb3540,4e0e884d-099b-4ca9-bf4d-bcb31e739540,duffy,61,0.61,1.0,0.0,4.0,4
86f0c3b113a9801cb03855d921171b90b9e77fce,3844c124-a8b6-4620-93bf-530faed2b889,peppertones,177,0.494413407821229,2.0,0.505586592178771,1.977653631284916,2
396ad33bef5eb418eaa5527d23e24f8ae6c4a5f4,7527f6c2-d762-4b88-b5e2-9244f1e34c46,deftones,84,1.0,1.0,0.0,4.0,4
20e4ea83edd9434a6eea36f034956881cef78245,3f2e4c21-aa25-4f47-9b27-5f34de04aa0f,paffendorf,20,1.0,1.0,0.0,4.0,4
b7dc9c7c65f16a68f9cf8601288b6024dff2609c,6b9b48d9-e409-41a2-b007-e58521e17fc5,shackleton,38,0.304,3.0,0.696,1.2160000000000002,1
c9da92b091059ff09a881c430c0b115785b43135,1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506,beck,319,0.5063492063492063,1.0,0.0,4.0,4
872fc83eb22b47c3ce61af8f7e1a8fac866e8988,40b7efb7-1268-4a80-b354-600afdcbe9e2,hatebreed,342,0.7354838709677419,1.0,0.0,4.0,4
d4660eecbead04b06ac2bedc4a4ece01ce05ba65,a9ee533f-8871-4f62-a6bb-91eb264abc90,fiona apple,139,1.0,1.0,0.0,4.0,4
8d532a269af487d678b2861c7083c1be000e2c9b,e36cca60-86da-4bb0-a36c-17626341dc6c,kina,1,0.04,4.0,0.96,0.1600000000000001,1
3a57bda841a2fc63f10dde098544a644f4755387,c4efd92a-5692-41d5-91bb-b23d4b75e735,raul seixas,97,1.0,1.0,0.0,4.0,4
b97c258addb0fc98c364ff99f1751a2c5eace8b8,4d7928cd-7ed2-4282-8c29-c0c9f966f1bd,alice cooper,40,0.2395209580838323,3.0,0.7604790419161677,0.9580838323353292,1
3095d09de26df8f7ceb24586514ac490d1accf96,7db6aae5-6644-4513-9bfc-ca2e79d4469c,peter tosh,39,0.5342465753424658,1.0,0.0,4.0,4
08a576dad78b8b00b7eeaa2585f5f3841302ec29,30b7c584-6787-4fdb-8284-cf9da782bf03,softball,238,0.4639376218323586,2.0,0.5360623781676414,1.8557504873294344,2
834becf52cab667281ba0c24f5aa3e7fd9d4ee59,77c5b09c-4a57-456f-9556-51ab5600af65,novaspace,14,1.0,1.0,0.0,4.0,4
0d670397bb873d5f0b368881b449d273cf2a19fa,d50a4b89-ff1f-4659-9fde-f76f8d5b3c89,carcass,100,0.6134969325153374,1.0,0.0,4.0,4
79aecae8469f35b8b343246db5619c45de1adde6,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,godsmack,182,0.4538653366583541,2.0,0.546134663341646,1.815461346633416,2
a2a57300e7ba94c65c5c7b9bbbbe59adfa360dff,0c235ae9-7e9d-428f-b0af-3fa8dbb20064,tarot,232,1.0,1.0,0.0,4.0,4
eb69644b9cc3472350f956eef8d51a21c4d41a90,03bd2233-5878-46a4-9a4c-cbfe78dc301c,the angelic process,43,0.6056338028169014,1.0,0.0,4.0,4
4a74a9f41b19a70f8db5b2e91ead78fa60136661,614e3804-7d34-41ba-857f-811bad7c2b7a,dire straits,231,1.0,1.0,0.0,4.0,4
704e6b150cefd7d48eff59328f8840fb4a219495,5b687684-ad34-4a9f-b425-0e7aa81fbd38,amon amarth,11,0.2115384615384615,3.0,0.5769230769230769,1.6923076923076923,2
8524a4ccc9b92b0d39c6599b8daafe8f44e7d0fc,df765d93-621c-437f-99fe-fda9e135f89a,cornelius,129,0.451048951048951,1.0,0.0,4.0,4
900469950e49028beca532cccb5c398687c94859,1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506,beck,20,1.0,1.0,0.0,4.0,4
9a72629fa1ef63b06a85c39374c5c93f18237995,14e410f5-97f2-48ba-b1f7-a3a44cbea05c,asian kung-fu generation,7,1.0,1.0,0.0,4.0,4
b882d068a8e180c09b5bf9143f1e4cc2aaa89e44,71a707de-a665-4ad5-917b-7735e73c465d,narasaki,80,1.0,1.0,0.0,4.0,4
34eb0d7ca708b8505fe48e2734bc058b7b55d4fc,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,devin townsend,156,1.0,1.0,0.0,4.0,4
97a760a387e28b94cc3413ca4c060a5a7cc98e45,48df54af-a70c-4ba1-8489-33688c001ac1,skalpel,83,1.0,1.0,0.0,4.0,4
8e87378b706f75d9ef10e66ae933c8e07394c25c,0f11d99e-88ba-48d2-b652-4ebe04c52d11,akron/family,267,1.0,1.0,0.0,4.0,4
73e2cb0e04e2a063c41e20c257cc9294c74cd373,ec9603d6-19b8-406e-9c1d-2a08d0c414ca,rubies,28,1.0,1.0,0.0,4.0,4
fb836d325a151941a12b1c7b456729bf9afda602,9029a65d-0eff-48fd-a147-307d3af802b7,automatic loveletter,49,1.0,1.0,0.0,4.0,4
68a0e2a84d984de13cde3aa4ca92fc59c933562a,98ea66a0-4195-4ee9-9dfa-ed45b97d3af3,the dykeenies,189,1.0,1.0,0.0,4.0,4
c7b9f21d98de901dda4784b26f2e13e259ccfea5,678d88b2-87b0-403b-b63d-5da7465aecc3,led zeppelin,119,1.0,1.0,0.0,4.0,4
b9e71acfd5732ad1b8652ee4d94deffa826b4c13,b3c94036-6166-41d2-91a2-dc3a0b5fa188,q-tip,35,0.3398058252427184,2.0,0.6601941747572815,1.359223300970874,1
8d7bae62217b939436f624bc0c819d88cf134072,4b74d1c1-b28e-432e-a240-817d67b8207d,najwajean,3,1.0,1.0,0.0,4.0,4
2d141cceca79565546e3871c909b3d34ff0064d4,9029a65d-0eff-48fd-a147-307d3af802b7,automatic loveletter,18,1.0,1.0,0.0,4.0,4
68442ae807b1f61a6e48b50c49724027d42fcd26,f57e14e4-b030-467c-b202-539453f504ec,children of bodom,421,1.0,1.0,0.0,4.0,4
dfb0a1e8a97dcabd66a13d9064f02a20e572298f,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,562,1.0,1.0,0.0,4.0,4
c3dad955aaec32f31f030a889544ec38b78f0428,fecd5da2-d4b1-4458-8626-dd0eb1f5cdf1,his hero is gone,208,1.0,1.0,0.0,4.0,4
fd4b63940a52d32859e288dfd2744123b4154b30,ff2602f8-b40c-4483-8ee9-8ca7c4aee3e0,david john,166,0.8691099476439791,1.0,0.0,4.0,4
775ce91b1137edbdd2e43b783f65a65f7c02e1e2,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,103,1.0,1.0,0.0,4.0,4
b056fb83dc261863430aca2d459f1ddfb580cca3,50549203-9602-451c-b49f-ff031ba8635c,dashboard confessional,167,1.0,1.0,0.0,4.0,4
f229fb1b83f6678b057ffdee8bd4422e4203b2aa,4cc51547-88ae-49a2-bf7e-0ef65ee7a94c,him,10,1.0,1.0,0.0,4.0,4
98f6a492739af85a41afbcdd1491837686c2d8fa,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,103,0.4703196347031963,2.0,0.5296803652968036,1.8812785388127853,2
ec23be6a680ebc3c97b3bfcbe0f60fd87cb655da,371a92b1-11a6-477b-afb1-9beb11d29550,la habitación roja,29,0.453125,2.0,0.546875,1.8125,2
ff9ba5feeed4fa6a791f3f28b4e0de339b8941fb,0550993e-ddec-468e-b05f-da81bf6f7694,スピッツ,484,1.0,1.0,0.0,4.0,4
dc6c72dbd6a381b040327d4a187b8ec0485d6e21,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,evanescence,76,1.0,1.0,0.0,4.0,4
40165c224105e7ebac1afca1ef57763fc88a05e8,7b288ade-8d1e-4abc-b6b0-84eddfcb7ecc,woven hand,112,1.0,1.0,0.0,4.0,4
afd964968e9380636bbd111f78555c2643687233,36e371e9-e76b-4b66-b813-e1d1af6d7128,skindred,179,0.4508816120906801,2.0,0.5491183879093199,1.8035264483627205,2
1c3c63e30bfc80fc4d9b36c9ba5dbd972b29ebc5,70047e57-0153-4117-b0fc-a1d2e322e5ef,donald fagen,101,1.0,1.0,0.0,4.0,4
863b4a5c0b3d803cd54df13ea1b473e90757f72b,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,britney spears,397,1.0,1.0,0.0,4.0,4
e90e45d69d7d68136929f6c25bf681576a7f0479,f2cb0435-d643-4fab-9587-fdb0279330a7,razorlight,479,1.0,1.0,0.0,4.0,4
0eb313e1d1e70951dff2592503fd94ed2681652d,f4d38130-c44f-49b5-8096-4d0efcc9b858,stevie brock,264,0.203076923076923,2.0,0.796923076923077,0.8123076923076922,1
bde3feade13e176cf26682c1a3a391fd9b4c06d1,8bfac288-ccc5-448d-9573-c33ea2aa5c30,red hot chili peppers,375,1.0,1.0,0.0,4.0,4
5bb7d09a31bd85a1aa8c71e31aa1b4797e12a027,5dbb0ed8-e78f-4b5b-aaee-3c654596757e,es,224,0.4543610547667343,2.0,0.5456389452332657,1.817444219066937,2
b2a9d2dc9395d988b783759250fc6d0e82852c62,92ee5562-3c1b-4e02-ac22-aae6261edac5,blackalicious,86,0.3138686131386861,2.0,0.6861313868613139,1.2554744525547443,1
ce22e8ad7d070803c82f3dd258b67f7db145632b,7527f6c2-d762-4b88-b5e2-9244f1e34c46,deftones,73,1.0,1.0,0.0,4.0,4
